id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
16894838,5,14,10822,[OLD],2.848181011874514,1.6445256603891598,4.671009803685035,21644.5936071599,0.0,3.867,4.986029488833249,NaN,2.5411188834258525,20778,-10.526303904086673,15.348,15.348,13.848,1.4999999999999998,0.0,0.16878287692508875,0.2589659350204551,2.9646694359483234,NaN,-33.41474961837428,Infinity,1.0417072676465444,0.6710844859292189,0.3150196851482141,1.455419726818098E-5,2.000054851890584,5.792267619606101
30539720,12,14,5366,[FEMALE- YOUNG],2.921623192797852,2.0801458520232,0.1999949373575875,5367.034055855103,0.0,3.392,3.39250002283504,-Infinity,2.219197396304268,10624,-5.785334083537736,10.011599999999998,10.011599999999998,9.561599999999999,0.44999999999999996,0.0,0.06759692181476473,0.0479884933974155,47.80921020467645,-Infinity,-1.8121612741840047,Infinity,0.5051801633899758,0.6681384698259716,3.192505085477453,5.948360029492689E-4,1.0001927051537651,9.377247922191186
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
5710199,49,53,1988,[HIGH_INCOME],2.871163412926026,1.725051194452312,0.04196771706776011,1990.9394960544487,0.0,2.195,0.0,0.09749252433168529,0.8932952040281308,2982,-0.31647429674768945,2.985,2.985,2.235,0.75,0.0,0.4099504487287584,0.13172793815209197,0.0,0.0,0.0,0.0,0.0,0.22046272223131902,0.0,0.0,0.0,0.0
20967998,33,35,7434,[MALE],2.5327883612377717,2.2890032110712215,5.1670753661245135,14873.261778475175,0.0,4.995,6.440699238716797,2.3562642409345833,3.2500798603633827,9961,-3.5962860964070087,9.413999999999998,9.413999999999998,8.963999999999999,0.44999999999999996,0.014263075936010727,-0.02748541095951773,0.1017758895782511,1.734830511427843,1.850047169843587,-2.8236641710297645,-1.9270325056689832,1.4931494607444207,0.8328033123345068,1.2736238725922835,8.563177946854217E-5,2.0007077990953963,4.421479407989005
8204284,46,48,1561,[MALE- OLD],2.0774569510009107,2.2418625073171747,0.1091128078555149,3124.45230459317,0.0,0.668,0.8613689792719224,0.60379445995504,0.6689402891122295,2591,-1.9712696664106382,2.7809999999999997,2.7809999999999997,2.3309999999999995,0.44999999999999996,0.17385235998832121,0.16950186576748838,0.06798130544061709,21.363211577202424,0.8026447411101567,-2.620476562789742,0.9749759265785918,1.2058866478553338,0.8906764634541148,0.7522561714164074,2.4076417179117653E-4,2.001570983083389,6.6194668825988225
21973933,21,25,5882,[MALE- YOUNG],2.750878161101406,1.6433420803207826,8.34055859068286,11299.90187133506,0.0,5.122,6.572094282459364,1.533529301646232,2.3520209776314465,9411,-1.5061613290085063,7.805999999999999,7.805999999999999,7.055999999999999,0.75,0.46886297619241823,0.07786262250338716,0.20782148968718736,0.8459865035756926,-0.8671530969074137,0.8516775385314475,0.16606690324687282,1.20071213169005,0.44567563749881384,-1.7684643082234963,-1.5650262527585614E-4,1.9210985840420027,3.6088664417183183
4815754,9,13,10952,[LOW_INCOME- FEMALE],2.160965520294243,2.4333029453390487,2.183727161636581,21905.89134672802,0.0,5.586,7.2025103561759485,-Infinity,5.5863272727272735,15551,-5.800282846235036,12.411,12.411,11.661,0.75,0.0,0.0198951202277442,0.22905843252044114,5.339952813180532,-Infinity,-1.1557149654414185,Infinity,1.408648405036848,1.2710048395580915,5.018783194539367,2.2910655015592407E-4,2.0001726941862694,3.274273694041236
15966231,28,32,8012,[LOW_INCOME],2.8275498848409257,1.9272201430150824,5.040701562426979,16029.332452534956,0.0,3.383,4.362127036199203,3.2436407616286083,3.383568789976075,11056,-5.096064127418911,9.042,9.042,8.292,0.75,0.03565297784202759,0.13536668120440654,0.32154666834347334,1.6450091117887164,-4.780080354121368,7.509954957708391,3.7967847119024327,1.4498310828993268,1.265872900266991,-0.6785745262277763,-4.233329917119931E-5,2.0006655582295254,2.3324763520760743
14092307,37,41,10412,[MALE- OLD],2.1880179334179237,1.5523546643959034,5.088126182264389,15696.184376611829,0.0,4.703,5.786751038984324,2.3767928690989892,4.703472083213468,12910,-5.143847806028883,10.431,10.431,9.681,0.75,-0.15801738461120723,-0.07968435138310226,0.09616012025690865,1.902665078107718,3.4021017807154834,-7.362818194272971,0.504275852806709,1.2158159857948745,0.9698978139119061,0.6986248567199347,4.45092157404142E-5,1.5075090642155042,7.799491077967075
1456849,40,49,10088,[FEMALE],2.5443289603910815,1.9126504701157927,1.9235673804844025,20177.326517923808,0.0,9.268,11.95003510860751,-0.30312639250107387,4.4869721896738195,12912,0.6123367538878073,10.104000000000001,10.104000000000001,8.604000000000001,1.4999999999999998,0.23997871607453158,-0.0734751344197151,0.3855523303930272,4.472939231186848,-0.030232620372460644,0.061072031595959954,-0.3061735458110189,1.562680182614917,0.5467847206185376,10.026467728123109,4.969175534338731E-4,2.0001314946395525,3.8905224576672084
10438550,52,54,2973,[MALE],2.028222751382513,1.7788265656828397,0.42561128234078094,5947.68847995308,0.0,1.691,0.0,0.8034246845774681,1.3875524706515885,3745,-1.9057216034877866,3.8196000000000003,3.8196000000000003,3.3696,0.44999999999999996,0.0,0.015641596373694444,0.08735399843545263,0.0,0.0,0.0,0.0,0.0,0.9267334200551274,0.0,0.0,0.0,0.0
32681598,44,48,2236,[FEMALE- YOUNG],2.0815905370683447,2.096060617257363,0.9866450818198571,817.1459706639292,0.0,0.983,0.11895464778434509,0.7042250075816208,0.9839375396004024,3667,-2.299155570054122,3.4979999999999998,3.4979999999999998,2.7479999999999998,0.75,0.0,0.1677486743447122,0.13081822589353112,2.7851960655713612,-0.811608587530883,2.649741751054068,Infinity,0.22283773402343313,0.8902727847859554,-0.867690434035512,-0.0010618548768349374,0.36544989743467315,5.733146087842543
21839907,45,47,6883,[YOUNG],2.511785822155981,2.3649632096879216,3.236605903607494,2848.3695059082247,0.0,3.235,0.4885074555043115,1.381877398814669,2.9818155037903837,8534,-4.511556795643061,8.130599999999998,8.130599999999998,7.680599999999998,0.44999999999999996,-0.5860145842903683,0.10639545023954777,0.11235359422995447,2.373041460327087,-0.5028485787212176,1.6417013003144296,-0.18155768319040533,0.3337672259090959,0.49932254044534674,-2.7480984481031827,-9.647970329702466E-4,0.4138267479163482,4.00521232172585
27531786,50,52,7434,[MALE],2.8102970196323827,1.8985893682558508,3.0633888609910103,14871.557275434916,0.0,3.372,4.347888041995135,0.996830539431709,1.3732962255064745,8177,-4.287470900461485,7.8084,7.8084,7.3584,0.44999999999999996,0.09600697968631122,0.10726895386426782,0.08685211681975513,2.4020456866254802,0.7760460685171182,-3.337854133242704,1.1173037024469832,1.8187057937428048,0.49906618835124805,1.2844991810041244,8.637287657331498E-5,2.0004785143173143,5.181220866889041
19349655,20,24,1980,[LOW_INCOME- FEMALE- YOUNG],2.3015228521055855,1.8333853788362724,1.0474893294008736,619.0616855980365,0.0,1.041,0.09769724259643123,2.4286175021562917,0.7835253184039983,3920,-2.385275430195121,3.69,3.69,2.94,0.75,-0.6117323909948104,0.10371379282126081,0.2091473002969309,2.8067111687730266,-2.556999090534992,2.511365869787708,-0.1695411169132299,0.1579238993872542,0.3776017011487395,-0.9497920868044424,-0.001534244662366575,0.3126574169687053,3.5859893908991842
11264346,11,13,1188,[LOW_INCOME- FEMALE- YOUNG],2.0745599447255705,2.1588702800614077,0.4499821031828659,2377.740175579869,0.0,0.545,0.7027458115181592,-Infinity,0.5453566106647187,2352,-1.9263691935835379,2.5667999999999997,2.5667999999999997,2.1167999999999996,0.44999999999999996,0.048642115373463524,0.06757689999979233,0.1447621063277669,4.704187088835762,-Infinity,-7.6212253977069855,1.3892672940095567,1.0109439522023254,1.2717619880271644,0.25276370833529327,1.0630417525483025E-4,2.001464794259149,3.1085483032494756
27240813,25,29,3092,[HIGH_INCOME- YOUNG],2.8701355299657467,2.315159203381342,0.38283912533503495,5677.427266230018,0.0,1.897,2.4194393547579036,2.6447766136577733,1.3674763777388304,5627,-2.5975768803903483,4.968,4.968,4.218,0.75,0.06811392543171246,0.09500077984008759,0.2400363934498864,11.017682678876385,1.2986233505469307,-1.2754476027563098,1.3947335913759737,1.0089616609614391,0.8866661504728717,2.0366002294228687,3.587188587226468E-4,1.8361666449644303,3.124526198801522
27091246,35,37,729,[HIGH_INCOME- OLD],2.318946656016945,2.325030488521554,0.20477118234151714,1461.9073530175026,0.0,0.466,0.6009930339993648,0.609518889418634,0.3253621711307881,1443,-1.1753748515489413,1.7478,1.7478,1.2978,0.44999999999999996,0.005912056917605879,0.012332894684194962,0.09952970916237155,6.337805862914493,1.5383272953481029,-2.9664564097891333,2.0860581784096284,1.013102808743938,0.897772840981753,0.3962218516578476,2.710307536520776E-4,2.005359880682445,4.521263086038717
27804187,42,46,3232,[HIGH_INCOME- MALE- OLD],2.7694542869222625,2.063616682829954,0.38029794424037133,4916.577260613428,0.0,2.024,2.4955728088321143,1.044391343482279,1.5045312982987935,5106,-2.1097443867551027,4.577999999999999,4.577999999999999,3.828,0.75,0.15793389130708035,-0.02759415733902637,0.20318122407888334,10.065791987506701,0.4937378876687266,-0.9973854566471636,-0.17471966979762052,0.9629019311816349,0.8382962633212747,2.115274864591743,4.302332196703497E-4,1.5212182118234616,3.6912859610926403
28276600,14,16,2916,[HIGH_INCOME- OLD],2.804735646329002,1.6079306350598714,0.09006060333037595,5833.039954464566,0.0,1.249,1.6104665391453348,-Infinity,1.2491289992695398,5598,-3.936674329220373,5.4882,5.4882,5.0382,0.44999999999999996,0.011085237817461069,0.0645918699302308,0.18290347163408457,55.942330094303266,-Infinity,-2.5892258353426256,5.826836644721145,1.0419864155885257,1.2821480252600745,1.5204059358149589,2.606541267819109E-4,2.0003566373335273,2.460314153578598
22149574,32,41,8975,[LOW_INCOME- MALE- OLD],2.558488002133763,2.1486700504639074,5.020803890354207,3055.054525993997,0.0,5.02,0.5396729644022267,2.3370012769022526,3.9135462210805247,11847,-3.566885688540367,9.395999999999999,9.395999999999999,7.896,1.4999999999999998,0.0,-0.03138544321779202,0.2694541198957699,1.5726565252169118,-0.521520418733531,0.795978905209651,-Infinity,0.25787579353372136,0.7560475995033057,-4.48113092595198,-0.0014667924542178157,0.3403960474645122,5.566810411287194
25782577,8,17,814,[HIGH_INCOME- FEMALE- OLD],2.2990338543294917,1.7951434069116936,0.009720359642404065,814.863448732089,0.0,0.519,0.5189798237550785,-Infinity,0.311,1611,-1.9482562379315933,2.5739999999999994,2.5739999999999994,1.0739999999999996,1.4999999999999998,-0.16859762326683558,0.06757040268242553,0.6984618892793897,110.48973901282268,-Infinity,-3.8256652555808737,-0.40077909387538285,0.50581219660589,0.6671926700614289,0.5092594641126744,6.249629491972819E-4,1.001060747828119,2.147576013843168
14872251,18,27,5206,[MALE- OLD],2.688199753772615,1.8341391992278084,0.19314284308964486,10417.39229236732,0.0,2.283,2.9438158999749353,4.269550934092888,2.1185469745020296,8225,-4.209664235265099,6.977999999999999,6.977999999999999,5.477999999999999,1.4999999999999998,0.1913446212447718,-0.02528048212363876,0.5759439118468502,28.362428099173485,1.5521840821487851,-1.5304124293244392,-0.13212016078204503,1.2665522543911636,1.0781976881107296,2.7506730568852906,2.6404621998354336E-4,2.0010357841658317,2.6044202727832046
32688937,1,5,5590,[FEMALE- YOUNG],2.745642969461735,1.8306886886109126,0.6500767662867295,11182.329538369631,0.0,5.59,7.207778756091161,0.0,0.0,5590,0.0,0.0,0.0,0.0,0.0,0.17364614750592544,0.0,0.361817651680178,0.0,0.0,0.0,0.0,2.000416733160936,0.0,6.557701989804431,5.864343352879346E-4,2.000416733160936,0.0
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
8137180,33,42,14360,[OLD- MALE- LOW_INCOME],2.7261231561430144,2.0488573297837394,0.31656683930727614,18811.141449096205,0.0,6.048,7.142758888462923,3.179244382192241,5.855042753629456,18955,-7.154937791586071,14.136000000000001,14.136000000000001,12.636000000000001,1.4999999999999998,0.36947998227102075,0.04751110710573281,0.2969729964385129,39.91574110431335,0.46574200656799447,-1.0481594628547093,0.12858912359393393,0.9924105222419523,0.9048741489897271,6.826192049155647,3.62880267932046E-4,1.309968067485808,5.0509642896456715
785001,26,35,11765,[MALE- YOUNG],2.9158015512754694,1.8633519009429462,2.2952689271438103,7690.768754503722,0.0,8.64,3.6536590961025244,1.2833795110797515,4.550400384791145,17647,-2.797367439468589,13.26,13.26,11.76,1.4999999999999998,-0.21333940370536963,0.11556438977104455,0.3148648545840641,5.123582627258377,0.9447797403183044,-2.059325445216477,-0.5416926632580433,0.4358116821274847,0.29767990450979775,1.3583901689587141,1.7662605811197214E-4,0.653699001657775,4.763948653404004
22169841,8,12,5411,[OLD],2.999056329868642,2.304799700266093,0.8910178162615465,5411.196687558213,0.0,2.489,2.488903239549885,-Infinity,0.7913758124350795,10172,-5.272965361341181,8.379,8.379,7.629,0.75,-0.10850317750286043,0.06239616564575701,0.14958197698913256,8.562118355847339,-Infinity,-3.2999646185455407,-0.5750630265561769,0.5319697883954201,0.34094750437492066,1.5978854232883384,2.9529243077826094E-4,1.0000363495764577,5.013973040712579
5029610,15,17,6247,[OLD- MALE],2.37860835045059,1.9852051365512482,0.06500190921928578,6248.45001472906,0.0,2.618,2.6183171687865907,2.9094187690256827,2.39053739497783,9495,-5.875504810542149,8.994599999999998,8.994599999999998,8.544599999999999,0.44999999999999996,-0.152749256502152,0.015768558380404585,0.07124910664950604,131.4515235417863,1.1394671136374772,-2.3011278331285405,-0.10323165389798432,0.6580779373069047,1.006277418788168,2.553315259567305,4.0863178124951675E-4,1.0002321137712598,6.315868663640567
19522639,23,32,19080,[LOW_INCOME- YOUNG],2.7152869394349866,2.435565657587974,0.22546286858327153,13928.869418929646,0.0,13.774,7.784321551247167,1.1127999363087127,7.153291983978417,25185,-2.224293596654218,18.287999999999993,18.287999999999993,16.787999999999993,1.4999999999999998,-0.3199772252131259,-0.014133504243156292,0.21935570586987074,74.46015437260164,0.1472179839611103,-0.29426315400704534,0.04417034441667668,0.5530621170907145,0.40432893091860356,7.558858682663896,5.426756799364661E-4,0.7300246026692686,6.838208261105597
30346345,37,46,5616,[OLD- FEMALE],2.732367652345874,1.7405363343267473,0.16845710013975987,11234.453981841521,0.0,2.459,3.1706487061064808,2.0928801528612895,1.3437741877942009,8087,-3.96714288633925,6.888000000000001,6.888000000000001,5.388000000000001,1.4999999999999998,0.11902915561052496,0.38788944297947947,0.23370896507909283,31.98440431142329,0.6971174487004042,-1.3214156213263442,3.258776734069186,1.3891992063610141,0.6612631246969843,3.002191605966721,2.672307537882326E-4,2.0004369625786187,6.418239024302569
3952565,24,26,12018,[LOW_INCOME],2.8234830891456797,2.2983908488597438,0.5182518957282063,24043.221533143427,0.0,4.727,6.095100507354907,4.673473916576247,4.72704105314716,15863,-9.34146180961609,14.725799999999998,14.725799999999998,14.275799999999998,0.44999999999999996,0.16578473737825372,-0.014140212831595722,0.03205492185828617,27.546064216399596,0.8380134090125589,-1.6750431041181333,-0.08529260929088711,1.5156793502580488,1.1789110253455608,5.5768486116267,2.319509722912568E-4,2.0006008930889854,14.038405770865273
31365588,11,15,2401,[OLD- LOW_INCOME- FEMALE],2.639277962837924,1.632955626012024,1.4544785517637688,4805.762644213248,0.0,1.304,1.681471697655221,1.8387291083168984,0.919316441316304,4753,-2.696645064186071,4.314,4.314,3.564,0.75,0.052080800171346864,0.06326312824076474,0.17754687910593606,2.4503627060558073,8.100372815645173,-11.879852378783287,1.2147111417763898,1.0111009139939506,0.8846131076434743,0.22699314589145225,4.72335324685211E-5,2.0015671154574126,4.224236459557822
2428783,42,44,7434,[MALE],2.6295445172381733,2.2170596052413116,0.33584245565001536,14873.575050772046,0.0,1.888,2.434442475014477,3.7392933328735194,1.3162518096672022,9366,-6.813950220282539,8.879399999999999,8.879399999999999,8.4294,0.44999999999999996,0.14634745846433694,0.35419194779832475,0.02145705700803451,25.09926859510686,1.7818037255169399,-3.2469027720423216,2.420212496444801,1.588039189704468,0.8556960404388573,2.0986000193644614,1.4109587050865278E-4,2.0007499395711656,20.972121192179305
27140018,1,5,6507,[OLD- MALE],2.7665111890958562,2.163331108045818,0.9227102500858891,13023.367517696752,0.0,6.507,8.390659959730348,0.0,0.0,6507,0.0,0.0,0.0,0.0,0.0,0.17369177135716374,0.0,0.3362763101107122,0.0,0.0,0.0,0.0,2.0014396062235673,0.0,7.467949709644459,5.734269342776869E-4,2.0014396062235673,0.0
8945989,14,23,4802,[OLD- LOW_INCOME- FEMALE],2.4329856717341993,1.583187626190894,0.3508528817612544,4802.233418397482,0.0,1.982,1.9819229492920336,1.9714956720000196,1.9005746619744561,8067,-4.446892214923947,6.876,6.876,5.376,1.4999999999999998,-0.12075772804734486,0.10965008450660307,0.3025225983098176,15.322661660958563,1.2087130474931707,-2.7263649204573683,-0.9080171205573951,0.5952935934545037,1.036124724452901,1.6310700675307792,3.396482272773554E-4,1.000048608579234,4.958307274829859
4068752,16,20,7344,[MALE- LOW_INCOME- YOUNG],2.704611624009403,1.857881815845476,0.22091048129599777,12924.322576094939,0.0,3.151,3.9936785929255687,3.008785920298736,2.752302618419133,11603,-5.638887405370088,9.45,9.45,8.7,0.75,0.09924664242150327,0.02231040541608187,0.17393067062771578,39.382468178786304,0.7975008882799192,-1.4946286754248685,0.22479758379461293,1.113877667507967,1.04927507016385,3.772768111629571,2.919122522218496E-4,1.7598478453288315,4.312062946076446
10160181,54,58,1017,[OLD- HIGH_INCOME- FEMALE],2.9454137254441917,1.8151191686786459,0.027579848460336766,2036.6983334536894,0.0,0.378,0.0,0.6800973536094022,0.37810570334785726,1362,-1.3339575462581361,1.77,1.77,1.02,0.75,0.0,-0.015576204296057439,0.1545704085013375,0.0,0.0,0.0,0.0,0.0,1.2103973595062383,0.0,0.0,0.0,0.0
20404184,56,58,1077,[OLD- MALE- LOW_INCOME],2.696767303763076,1.7263642448067937,0.03019163816272678,2155.334598233343,0.0,0.77,0.0,0.36409367360091227,0.3965951046548132,1313,-0.7663788672853398,1.6307999999999998,1.6307999999999998,1.1807999999999998,0.44999999999999996,0.0,-0.04266100592679112,0.0927422451008025,0.0,0.0,0.0,0.0,0.0,0.6227495261509854,0.0,0.0,0.0,0.0
27663350,27,29,4752,[LOW_INCOME- FEMALE- YOUNG],2.4741596910062116,1.715553289063493,0.4344636232308853,9505.602311450342,0.0,2.848,3.6721966620668915,1.8587373172806838,1.911326656918044,8363,-4.450902612105209,7.9758000000000004,7.9758000000000004,7.5258,0.44999999999999996,0.2863091065283665,0.15122568792640045,0.12953179064724335,17.322048607969634,0.5740860333404499,-1.3746972213945559,0.5281902827335236,1.1366258892084589,0.7372376091407206,3.2377330388360064,3.406131387314478E-4,2.000337186753018,3.4740506384683156
11582243,40,44,11472,[YOUNG],2.8755190413494014,1.5500686019349685,2.391158829271683,20185.88811444755,0.0,2.03,2.572818347374429,4.9009254161039895,2.0306702664113723,13766,-8.930741411770287,11.073,11.073,10.323,0.75,0.0,0.3379621291435694,0.06914276248217113,4.317153621762657,26.978632704134156,-49.1619789870801,Infinity,1.4663582823222105,1.2277951201623325,0.18165951810274583,8.999332458041692E-6,1.7595788105341308,10.847122288372436
32626980,22,24,1101,[MALE- LOW_INCOME- YOUNG],2.75542280326956,1.5112923219214038,0.01827612356895887,1101.370590427786,0.0,0.421,0.42098363352772256,0.7216230427008787,0.4212182666177636,2179,-1.907379772062467,2.4101999999999997,2.4101999999999997,1.9602,0.44999999999999996,-0.04813043564062158,0.050978745997200425,0.050171930212111596,107.25469176238809,1.7919284464666956,-4.736389873279935,-1.059178985576746,0.5054477239228022,1.032919682587155,0.4027075099587637,3.6564214938983173E-4,1.0003365943939928,8.969158613143593
28374,9,13,1836,[MALE- LOW_INCOME- YOUNG],2.0663196855957002,2.0555114138260207,1.2354610680875346,3677.508881636011,0.0,1.456,1.8776307303258724,1.2563962498697214,0.4720762513057481,3635,-1.6489308937974436,3.4739999999999998,3.4739999999999998,2.7239999999999998,0.75,0.13036149919492934,0.06326764086755321,0.19960095504381323,2.20484487157227,1.9564864610552357,-2.567749600705136,0.48532458784436966,1.0116943278228367,0.3899474412395266,0.6421696622383377,1.7462083244586377E-4,2.003000480193906,3.7574970512309016
16894838,5,7,6739,[OLD- FEMALE],2.232318520182065,1.988038608568996,2.245570871086482,8924.722578939936,0.0,1.232,1.4606167060584856,NaN,0.71,11995,-9.801153888222188,11.244599999999998,11.244599999999998,10.794599999999999,0.44999999999999996,0.00714432946055199,0.16046606684921816,0.23596969084533093,4.807062711308333,NaN,12.486275409307012,22.460619675400597,0.7440368969520581,0.6805143113478719,-0.7849541650279963,-8.795278039009162E-5,1.324339305377643,1.907024577554571
8117571,21,25,4950,[LOW_INCOME- FEMALE- YOUNG],2.836496707964315,2.453149946377732,1.9467702239051734,4951.532140337553,0.0,2.089,2.0893406357228077,2.1470615242707085,1.921580674139574,8613,-4.6405780205800164,7.209,7.209,6.459,0.75,-0.019268395487093803,0.09646327446652614,0.09651175847194032,3.3178029541891205,15.059657167975873,-32.54937656009513,-5.0062951287842505,0.5748905306324803,0.9319215994430471,0.1425704118176343,2.8793191233918776E-5,1.0003095233005157,7.771073824315965
21705009,19,28,5304,[HIGH_INCOME- FEMALE],2.782710981494523,1.8559707395727765,2.182389067479869,3878.8386513293563,0.0,3.406,1.9327587621291629,1.1869876211405632,1.9638889225134315,9016,-3.2814148249636443,7.505999999999999,7.505999999999999,6.005999999999999,1.4999999999999998,-0.366678303646375,0.09343256067324601,0.21241072961296453,2.7520299150579395,-4.754982050248114,13.145097989419108,-0.2548079876669019,0.43021724171798537,0.4683249375481433,-0.24963030535070607,-6.435697067862123E-5,0.7313044214421863,7.06179015877947
23141084,36,45,1034,[HIGH_INCOME- MALE- YOUNG],2.22556025390421,1.5819068561086587,0.011224215460328413,1034.167573783276,0.0,0.35,0.34998639366912804,1.3445881477710586,0.2525907679013475,2047,-2.4373643204950817,2.862,2.862,1.362,1.4999999999999998,-0.13636003513289352,0.30462173936123715,0.19608463653081523,121.34478394627581,3.9691212132374107,-7.194912765594472,-2.233951751804401,0.5052113208516249,0.7873830321659601,0.3387621782087996,3.275699091681169E-4,1.0001620636201896,7.649757913411389
2422393,45,54,35048,[LOW_INCOME- FEMALE],2.600161496743631,2.183966411251131,1.1810555130828408,49293.496719702605,0.0,18.606,0.0,4.024437347677123,11.298739094886642,35748,-6.826758205242838,25.331999999999997,25.331999999999997,23.831999999999997,1.4999999999999998,0.0,0.039159709038446566,0.8701625688912022,0.0,0.0,0.0,0.0,0.0,0.567605841916504,0.0,0.0,0.0,0.0
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
2916044,16,20,7344,[MALE- YOUNG- LOW_INCOME],2.583590115363063,2.1313113520189684,0.07214460176938328,3916.938332735618,0.0,1.855,0.47277720457488176,1.6582526780356972,1.3319533302029798,12191,-7.672626257541406,9.890999999999998,9.890999999999998,9.140999999999998,0.75,0.06284420620700881,0.16943701407088252,0.08149766594063228,126.7038666208184,4.139085702021,-19.151277763747945,2.6961437544895865,0.32129754185346715,0.6966354164054089,0.4006326028054985,1.0228208074077433E-4,0.5333521694901441,9.202717542197398
5094060,17,26,5206,[MALE- OLD],2.1936354113324157,2.143862592094624,0.6996814836674579,5207.69901266638,0.0,1.76,1.7602695184215216,1.2035075739917187,1.033891408190317,9266,-5.510370803820491,7.6739999999999995,7.6739999999999995,6.1739999999999995,1.4999999999999998,0.18835188588239887,0.2334171249145348,0.24571982137148296,8.824015132769121,1.1347549986935277,-5.19558077524255,1.239260885660966,0.5620223411036457,0.666786066567311,1.0605880347540637,2.0365770605683197E-4,1.0003263566397196,6.104513635195416
4986127,11,15,5590,[FEMALE- YOUNG],2.361867069906565,2.0780850016306616,0.09464122490662805,4820.52213839714,0.0,1.258,1.0281125880604702,-Infinity,1.2583107634748538,10621,-7.184974921317862,8.715,8.715,7.964999999999999,0.75,-0.09149560646292143,0.0635233611008863,0.07519401227473219,84.15994201108637,-Infinity,-7.697049106083538,-0.6942777206097773,0.4538670688633029,0.8786304858477932,0.9334713631538422,1.9364528081271886E-4,0.8623474308402755,9.97419844095786
1448115,48,57,7632,[YOUNG- LOW_INCOME],2.904514095379229,2.1720094397801737,0.4266827323656438,15268.550900305134,0.0,3.387,0.0,0.6087649202448749,1.836218113937748,7784,-3.3222003309273536,6.683999999999998,6.683999999999998,5.183999999999998,1.4999999999999998,0.0,0.2378002659798787,0.8458535472551937,0.0,0.0,0.0,0.0,0.0,0.3272487365560006,0.0,0.0,0.0,0.0
12022289,7,16,29048,[MALE- LOW_INCOME],2.801125353330384,2.1709932284680917,3.4618618798114995,9541.17621095352,0.0,4.525,0.45915753123173464,NaN,2.9058,18009,-11.973078362764037,13.505999999999998,13.505999999999998,12.005999999999998,1.4999999999999998,-0.46616352682784057,-0.5009341755424956,0.3111782750388403,3.4680759709147417,NaN,3.987431652545855,1.0745889515451008,0.529800444830558,0.26473280607385213,-3.0027043485797646,-3.1471008208952073E-4,0.3284624143126384,4.820387926543954
9176682,41,45,3232,[MALE- OLD- HIGH_INCOME],2.241640222236512,1.8059393776037043,0.13241906863967143,4844.327702398763,0.0,0.595,0.7311058474176494,0.6597886431264445,0.5952538529922788,4395,-3.3832264855735286,4.044,4.044,3.2939999999999996,0.75,0.172358775622093,0.20193096684545075,0.3318828239870642,24.875571425165198,1.1020598191147395,-5.651079338146188,1.1715734584248647,1.1022361097608107,1.114338519068561,0.5986867787779779,1.2358511140390574E-4,1.4988637693065479,2.2598337298384346
6384678,9,11,1855,[YOUNG- HIGH_INCOME],2.1997794886404423,2.453960375008902,0.10539096471020735,1856.427383215673,0.0,0.815,0.8154071862883621,-Infinity,0.20804684932300319,3672,-2.7826994260269586,3.7547999999999995,3.7547999999999995,3.3047999999999997,0.44999999999999996,0.28497205869926256,0.06756878952360146,0.0852676724431859,31.35752679641163,-Infinity,-3.919205422999838,0.2371067178726751,0.5055630128582987,0.20696143771720282,0.7100162215781547,3.824637731578147E-4,1.0007694788224653,5.277498342643706
