GameId,BidDay,CampId,AdType,Device,Publisher,Gender, MktGender,Income,MktIncome,Age,MktAge,BidCount,WinCount,TotalCost,CostImpr,LostCount
203,2,17052543,text,mobile,weather,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,10,10,0.001490397471253642,1.4903974712536421E-4,0
203,2,17052543,text,mobile,sears,female,FEMALE,high,HIGH_INCOME,Age_18_24,YOUNG,1,1,1.9563318318808906E-4,1.9563318318808906E-4,0
203,2,17052543,text,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,2,2,2.3061810153030454E-4,1.1530905076515227E-4,0
203,2,17052543,video,pc,sears,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,2,2,1.5060938709207026E-4,7.530469354603513E-5,0
203,2,17052543,text,mobile,fox,male,MALE,very_high,HIGH_INCOME,Age_35_44,YOUNG,5,5,6.466471838237654E-4,1.2932943676475308E-4,0
203,2,17052543,video,mobile,wallmart,male,MALE,very_high,HIGH_INCOME,Age_18_24,YOUNG,3,3,4.2941035336268386E-4,1.4313678445422795E-4,0
203,9,29672156,text,mobile,hfn,female,FEMALE,low,LOW_INCOME,Age_35_44,YOUNG,12,12,0.04539773694714814,0.003783144745595678,0
203,9,29672156,text,pc,fox,female,FEMALE,medium,LOW_INCOME,Age_45_54,OLD,3,3,0.014342690058739475,0.004780896686246492,0
203,9,29672156,text,mobile,wallmart,male,MALE,low,LOW_INCOME,Age_18_24,YOUNG,24,24,6.498413320780675E-4,2.707672216991948E-5,0
203,9,29672156,video,mobile,wallmart,male,MALE,low,LOW_INCOME,Age_35_44,YOUNG,23,23,9.568179911756932E-4,4.160078222503014E-5,0
203,9,29672156,text,mobile,hfn,female,FEMALE,low,LOW_INCOME,Age_45_54,OLD,16,16,0.0506558637830516,0.003165991486440725,0
203,9,29672156,text,mobile,sears,female,FEMALE,low,LOW_INCOME,Age_25_34,YOUNG,3,3,0.0065873411950977834,0.002195780398365928,0
203,9,29672156,video,pc,wallmart,female,FEMALE,medium,LOW_INCOME,Age_45_54,OLD,32,32,0.1363892419811088,0.00426216381190965,0
203,9,29672156,video,mobile,weather,male,MALE,medium,LOW_INCOME,Age_45_54,OLD,3,3,0.014326229961033733,0.004775409987011244,0
203,9,29672156,text,mobile,weather,male,MALE,low,LOW_INCOME,Age_65_PLUS,OLD,25,25,0.0651294520276565,0.0026051780811062603,0
203,9,29672156,text,mobile,fox,male,MALE,low,LOW_INCOME,Age_35_44,YOUNG,5,5,1.1171782628178087E-4,2.2343565256356173E-5,0
203,9,29672156,text,pc,wallmart,female,FEMALE,medium,LOW_INCOME,Age_18_24,YOUNG,7,7,0.03231352279569475,0.004616217542242107,0
203,9,29672156,text,mobile,sears,male,MALE,low,LOW_INCOME,Age_18_24,YOUNG,4,4,1.1046654945813864E-4,2.761663736453466E-5,0
203,9,29672156,video,pc,wallmart,female,FEMALE,low,LOW_INCOME,Age_45_54,OLD,33,33,0.14360678255290155,0.004351720683421259,0
203,9,29672156,text,mobile,weather,female,FEMALE,medium,LOW_INCOME,Age_65_PLUS,OLD,4,4,1.397823844179704E-4,3.49455961044926E-5,0
203,9,29672156,video,pc,fox,female,FEMALE,medium,LOW_INCOME,Age_55_64,OLD,1,1,0.007141525147308697,0.007141525147308697,0
203,9,29672156,text,mobile,weather,male,MALE,low,LOW_INCOME,Age_35_44,YOUNG,8,8,2.577033251236419E-4,3.221291564045524E-5,0
203,9,29672156,video,mobile,tripadvisor,female,FEMALE,medium,LOW_INCOME,Age_45_54,OLD,2,2,0.014283050294617393,0.007141525147308697,0
203,9,29672156,text,pc,weather,female,FEMALE,low,LOW_INCOME,Age_65_PLUS,OLD,19,19,0.07908154041299062,0.004162186337525822,0
203,9,29672156,text,mobile,hfn,female,FEMALE,low,LOW_INCOME,Age_65_PLUS,OLD,21,21,0.0719619535589467,0.0034267596932831762,0
203,9,29672156,text,mobile,wallmart,female,FEMALE,low,LOW_INCOME,Age_25_34,YOUNG,37,37,0.16147539405675326,0.00436419983937171,0
203,9,29672156,video,pc,hfn,male,MALE,low,LOW_INCOME,Age_18_24,YOUNG,26,26,5.250892888992196E-4,2.0195741880739217E-5,0
203,9,29672156,text,pc,hfn,female,FEMALE,medium,LOW_INCOME,Age_65_PLUS,OLD,2,2,0.007210619153009425,0.0036053095765047126,0
203,9,29672156,video,mobile,hfn,female,FEMALE,medium,LOW_INCOME,Age_45_54,OLD,4,4,0.021496478127573104,0.005374119531893276,0
